Journal title,Journal URL,URL in DOAJ,When did the journal start to publish all content using an open license?,Alternative title,Journal ISSN (print version),Journal EISSN (online version),Keywords,Languages in which the journal accepts manuscripts,Publisher,Country of publisher,Society or institution,Country of society or institution,Journal license,License attributes,URL for license terms,Machine-readable CC licensing information embedded or displayed in articles,URL to an example page with embedded licensing information,Author holds copyright without restrictions,Copyright information URL,Review process,Review process information URL,Journal plagiarism screening policy,Plagiarism information URL,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,Average number of weeks between article submission and publication,APC,APC information URL,APC amount,Journal waiver policy (for developing country authors etc),Waiver policy information URL,Has other fees,Other fees information URL,Preservation Services,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,Persistent article identifiers,Article metadata includes ORCIDs,Journal complies with I4OC standards for open citations,Does the journal comply to DOAJ's definition of open access?,URL for journal's Open Access statement,Continues,Continued By,LCC Codes,Subjects,DOAJ Seal,Added on Date,Last updated Date,Number of Article Records,Most Recent Article Added
Perspectiva Filosófica,https://periodicos.ufpe.br/revistas/perspectivafilosofica/oai?verb=Identify,https://doaj.org/toc/e2a74470900a4e0bbf832cf6a5794ea7,0104-6454,2357-9986,Brazil,No,No,,,1046454,23579986,
Journal of the Brazilian Computer Society,https://sol.sbc.org.br/journals/index.php/jbcs//oai?verb=Identify,https://doaj.org/toc/b3a2cbd4a8cb4e0989baee4be19dabe1,0104-6500,1678-4804,Brazil,No,No,,,1046500,16784804,
Movimento,https://www.seer.ufrgs.br/Movimento/oai?verb=Identify,https://doaj.org/toc/5013ad0ba3d54699adce5cfde6250145,0104-754X,1982-8918,Brazil,No,Yes,,,0104754X,19828918,
Revista de Políticas Públicas,http://www.periodicoseletronicos.ufma.br/index.php/rppublica/oai?verb=Identify,https://doaj.org/toc/bac2dc6d7d4f45d3a6f200d9b0689381,0104-8740,2178-2865,Brazil,No,No,,,1048740,21782865,
Revista do Direito,https://online.unisc.br/seer/index.php/direito/oai?verb=Identify,https://doaj.org/toc/93f74380053c4ab0b557cd7e835a60f1,0104-9496,1982-9957,Brazil,No,No,,,1049496,19829957,
ICO Iconographisk post,https://ojs.abo.fi/ojs/index.php/ico//oai?verb=Identify,https://doaj.org/toc/d4d4a3bcaac948a39c13cd8f625e38c3,0106-1348,2323-5586,Finland,No,No,,,1061348,23235586,
Science Diliman,http://journals.upd.edu.ph/index.php/sciencediliman/oai?verb=Identify,https://doaj.org/toc/81e5281201194a0a8d60cdc9df9c616d,0115-7809,2012-0818,Philippines,No,No,,,1157809,20120818,
Asian Fisheries Science,https://www.asianfisheriessociety.org/publication/index.php/oai?verb=Identify,https://doaj.org/toc/db3096f0d430422081ceee82b0010ff1,0116-6514,2073-3720,Malaysia,No,No,,,1166514,20733720,
Ideas y Valores,http://revistas.unal.edu.co/index.php/idval/oai?verb=Identify,https://doaj.org/toc/03cbd6ea94be4c8c93ea1ed305fdf4a2,0120-0062,2011-3668,Colombia,No,No,,,1200062,20113668,
Boletín de Geología,http://revistas.uis.edu.co/index.php/revistaboletindegeologia/oai?verb=Identify,https://doaj.org/toc/d993bd0e40584779b43dd51fbc89bb52,0120-0283,2145-8553,Colombia,No,No,,,1200283,21458553,
Revista Colombiana de Ciencias Pecuarias,http://aprendeenlinea.udea.edu.co/revistas/index.php/rccp/oai?verb=Identify,https://doaj.org/toc/2e411ea214a84bf4b19df16dffd93881,0120-0690,2256-2958,Colombia,Yes,No,,,1200690,22562958,
Revista Interamericana de Bibliotecología,http://aprendeenlinea.udea.edu.co/revistas/index.php/RIB/oai?verb=Identify,https://doaj.org/toc/137d893a5cf640c49f4da2f4ec3762c1,0120-0976,2538-9866,Colombia,No,No,,,1200976,25389866,
Comunicación,https://revistas.upb.edu.co/index.php/comunicacion/oai?verb=Identify,https://doaj.org/toc/e0c6a52dd3c34560ad4613fe880cc31f,0120-1166,2390-0075,Colombia,No,No,,,1201166,23900075,
Cuestiones Teológicas,https://revistas.upb.edu.co/index.php/cuestiones/oai?verb=Identify,https://doaj.org/toc/e59c4d2bb2ae4e18ab111da3c5b76a97,0120-131X,2389-9980,Colombia,No,No,,,0120131X,23899980,
Boletín Geológico,https://revistas.sgc.gov.co/index.php/boletingeo/oai?verb=Identify,https://doaj.org/toc/1ead438e1c034f7e98f80aef3e96872e,0120-1425,2711-1318,Colombia,No,No,,,1201425,27111318,
Franciscanum,https://revistas.usb.edu.co/index.php/Franciscanum/oai?verb=Identify,https://doaj.org/toc/e7d446ab041b4f81991d41866d7a5d7f,0120-1468,2665-3834,Colombia,No,No,,,1201468,26653834,
Revista Colombiana de Estadística,https://revistas.unal.edu.co/index.php/estad/oai?verb=Identify,https://doaj.org/toc/4d8d1e40b8c94eaca9a44b6816ec2b55,,0120-1751,Colombia,No,No,,,,1201751,
Estudios de Derecho,https://revistas.udea.edu.co/index.php/red/oai?verb=Identify,https://doaj.org/toc/5935802757ed4f828182dcfb2bc4f5bd,0120-1867,2145-6151,Colombia,No,No,,,1201867,21456151,
Anuario Colombiano de Historia Social y de la Cultura,http://www.revistas.unal.edu.co/index.php/achsc/oai?verb=Identify,https://doaj.org/toc/7275013e59744f779fc168371283211f,0120-2456,2256-5647,Colombia,No,No,,,1202456,22565647,
Revista Colombiana de Química,https://revistas.unal.edu.co/index.php/rcolquim/oai?verb=Identify,https://doaj.org/toc/03ce5bb397334716ae4ac3abfb6e19e8,0120-2804,2357-3791,Colombia,No,No,,,1202804,23573791,
Revista de la Facultad de Medicina Veterinaria y de Zootecnia,http://www.revistas.unal.edu.co/index.php/remevez/oai?verb=Identify,https://doaj.org/toc/02ffd1f8ab494ae2a31958c92e424cc5,0120-2952,2357-3813,Colombia,No,No,,,1202952,23573813,
Maguaré,https://revistas.unal.edu.co/index.php/maguare/oai?verb=Identify,https://doaj.org/toc/9933c6f7e3594e7b81547ddc082bd0b7,0120-3045,2256-5752,Colombia,No,No,,,1203045,22565752,
Apuntes del CENES,http://revistas.uptc.edu.co/revistas/index.php/cenes/oai?verb=Identify,https://doaj.org/toc/38891b0ec4f147b5b34875444c56a099,0120-3053,2256-5779,Colombia,No,No,,,1203053,22565779,
Boletín de Ciencias de la Tierra,http://revistas.unal.edu.co/index.php/rbct/oai?verb=Identify,https://doaj.org/toc/fa1d792cf2ad48baafc758d81744607d,0120-3630,2357-3740,Colombia,No,No,,,1203630,23573740,
Revista de la Facultad de Derecho y Ciencias Políticas,https://revistas.upb.edu.co/index.php/derecho/oai?verb=Identify,https://doaj.org/toc/1a3b791777044b068178e079440d2d7b,0120-3886,2390-0016,Colombia,No,No,,,1203886,23900016,
Poligramas,http://poligramas.univalle.edu.co/index.php/poligramas/oai?verb=Identify,https://doaj.org/toc/f2411d36da5f4c78aba6e88b721458f9,0120-4130,2590-9207,Colombia,No,No,,,1204130,25909207,
Contaduría Universidad de Antioquia,https://revistas.udea.edu.co/index.php/cont/oai?verb=Identify,https://doaj.org/toc/654445f33e1f41698215b68c748ba3b7,0120-4203,2590-4604,Colombia,No,No,,,1204203,25904604,
Historia y Espacio,http://revistas.univalle.edu.co/index.php/historia_y_espacio/oai?verb=Identify,https://doaj.org/toc/f1edebcb79284ca0a2c84cc71a543c6a,0120-4661,2357-6448,Colombia,No,No,,,1204661,23576448,
Signo y Pensamiento,http://revistas.javeriana.edu.co/index.php/signoypensamiento/oai?verb=Identify,https://doaj.org/toc/e49729bf418b455287cffda38c6090f5,0120-4823,2027-2731,Colombia,No,No,,,1204823,20272731,
Ingeniería e Investigación,https://revistas.unal.edu.co/index.php/ingeinv/oai?verb=Identify,https://doaj.org/toc/be86c5b12dfc469eb492c1ad96fb7ead,0120-5609,2248-8723,Colombia,No,No,,,1205609,22488723,
Educación Física y Deporte,http://aprendeenlinea.udea.edu.co/revistas/index.php/educacionfisicaydeporte/oai?verb=Identify,https://doaj.org/toc/2890e2b6d242420bb747985416882405,0120-677X,2145-5880,Colombia,No,No,,,0120677X,21455880,
Turismo y Sociedad,http://revistas.uexternado.edu.co/index.php/tursoc/oai?verb=Identify,https://doaj.org/toc/90a29c9b6b7a41b39cb4c8597f2e5ab7,0120-7555,2346-206X,Colombia,No,No,,,1207555,2346206X,
Revista Escuela de Administracion de Negocios,http://journal.ean.edu.co/index.php/Revista/oai?verb=Identify,https://doaj.org/toc/1494600a838e436cb178416b74fbf0d6,0120-8160,2590-521X,Colombia,No,No,,,1208160,2590521X,
Nuevo Foro Penal,http://publicaciones.eafit.edu.co/index.php/nuevo-foro-penal/oai?verb=Identify,https://doaj.org/toc/f1925f51054e415c905826c780613886,0120-8179,2539-4991,Colombia,No,No,,,1208179,25394991,
Análisis,https://revistas.usantotomas.edu.co/index.php/analisis/oai?verb=Identify,https://doaj.org/toc/d695e0c263df4f53a9f99917134bd527,0120-8454,2145-9169,Colombia,No,No,,,1208454,21459169,
Temas Socio-Jurídicos,https://revistas.unab.edu.co/index.php/sociojuridico/oai?verb=Identify,https://doaj.org/toc/cac4a086d6904ffd864bb749816eb7cc,0120-8578,,Colombia,No,No,,,1208578,,
Díkaion,http://dikaion.unisabana.edu.co/index.php/dikaion/oai?verb=Identify,https://doaj.org/toc/97ddb80984d042e58e15210640c67d86,0120-8942,2027-5366,Colombia,No,No,,,1208942,20275366,
Derecho Penal y Criminología,https://revistas.uexternado.edu.co/index.php/derpen/oai?verb=Identify,https://doaj.org/toc/28a6bcd831c24d4e8fe9739765170950,0121-0483,2346-2108,Colombia,No,No,,,1210483,23462108,
Cuadernos de Lingüística Hispánica,http://revistas.uptc.edu.co/revistas/index.php/linguistica_hispanica/oai?verb=Identify,https://doaj.org/toc/d50d5e1a15f74ccbb8ccb4098fbbd465,0121-053X,2346-1829,Colombia,No,No,,,0121053X,23461829,
Revista de la Universidad Industrial de Santander. Salud,https://revistas.uis.edu.co/index.php/revistasaluduis/oai?verb=Identify,https://doaj.org/toc/5e5689b2db2b4d34b9604dd2c6d5f278,0121-0807,2145-8464,Colombia,No,No,,,1210807,21458464,
Revista Facultad de Ingeniería,https://revistas.uptc.edu.co/revistas/index.php/ingenieria/oai?verb=Identify,https://doaj.org/toc/f2abdbbc36bd4c5daa47b85324464bb7,0121-1129,2357-5328,Colombia,No,No,,,1211129,23575328,
Prolegómenos,https://revistas.unimilitar.edu.co/index.php/dere/oai?verb=Identify,https://doaj.org/toc/4a4c56e113a64fb594d5db48622df20c,0121-182X,1909-7727,Colombia,No,No,,,0121182X,19097727,
Revista de Ciencias,http://revistas.univalle.edu.co/index.php/revista_de_ciencias/oai?verb=Identify,https://doaj.org/toc/7d2fdb05e80649b79f7802a4293e793c,0121-1935,2248-4000,Colombia,No,No,,,1211935,22484000,
Revista Facultad de Odontología Universidad de Antioquia,https://revistas.udea.edu.co/index.php/odont/oai?verb=Identify,https://doaj.org/toc/5c7280253371444595f0b287ffcf9e5f,0121-246X,2145-7670,Colombia,No,No,,,0121246X,21457670,
Pedagogía y Saberes,http://revistas.pedagogica.edu.co/index.php/PYS/oai?verb=Identify,https://doaj.org/toc/7324d99cc4d841bcac1c307ea452d2f7,0121-2494,,Colombia,No,No,,,1212494,,
Estudios de Filosofía,https://revistas.udea.edu.co/index.php/estudios_de_filosofia/oai?verb=Identify,https://doaj.org/toc/ade5ff2ec2394bdaadde95e4ddeda49a,0121-3628,2256-358X,Colombia,No,No,,,1213628,2256358X,
Revista Estomatologâia,http://revistas.univalle.edu.co/index.php/revista_estomatologia/oai?verb=Identify,https://doaj.org/toc/0103fcb40d594e7e827ab388dcf31481,0121-3873,2248-7220,Colombia,No,No,,,1213873,22487220,
Lúdica Pedagógica,http://revistas.pedagogica.edu.co/index.php/LP/oai?verb=Identify,https://doaj.org/toc/abe1dd2228e642b9ba573281710d0d88,0121-4128,,Colombia,No,No,,,1214128,,
Avances en Enfermería,http://www.revistas.unal.edu.co/index.php/avenferm/oai?verb=Identify,https://doaj.org/toc/37100b8c9f364f688daf96573d8a772d,0121-4500,2346-0261,Colombia,No,No,,,1214500,23460261,
Innovar: Revista de Ciencias Administrativas y Sociales,https://revistas.unal.edu.co/index.php/innovar/oai?verb=Identify,https://doaj.org/toc/7fa3e5b91de446d9803c7bfb374cdf57,0121-5051,2248-6968,Colombia,No,No,,,1215051,22486968,
Revista Visión Contable,https://publicaciones.unaula.edu.co/index.php/VisionContable/oai?verb=Identify,https://doaj.org/toc/2e67141b1c52459ca6d0f425591d7044,0121-5337,2539-0104,Colombia,No,No,,,1215337,25390104,
Novum,https://revistas.unal.edu.co/index.php/novum/oai?verb=Identify,https://doaj.org/toc/41e43963501448d8960d5fe70293204d,0121-5698,2357-4933,Colombia,No,No,,,1215698,23574933,
Ánfora,http://publicaciones.autonoma.edu.co/index.php/anfora/oai?verb=Identify,https://doaj.org/toc/494cf24267fb4a55a1fd448f6d8bab67,0121-6538,2248-6941,Colombia,No,No,,,1216538,22486941,
Repertorio de Medicina y Cirugía,https://revistas.fucsalud.edu.co/index.php/repertorio/oai?verb=Identify,https://doaj.org/toc/0953d0aea47f42c1819a51ecb353d65d,0121-7372,2462-991X,Colombia,No,No,,,1217372,2462991X,
Ingeniería,http://revistas.udistrital.edu.co/ojs/index.php/reving/oai?verb=Identify,https://doaj.org/toc/ed66f32110404399924e0b6b97f53347,0121-750X,2344-8393,Colombia,No,No,,,0121750X,23448393,
La Palabra,http://revistas.uptc.edu.co/revistas/index.php/la_palabra/oai?verb=Identify,https://doaj.org/toc/188d0458092b4bf681e10cee469bb6f3,0121-8530,2346-3864,Colombia,No,No,,,1218530,23463864,
Revista de Derecho,http://rcientificas.uninorte.edu.co/index.php/derecho/oai?verb=Identify,https://doaj.org/toc/8c0bff4f108144d3ae4f178d24feaa91,0121-8697,2145-9355,Colombia,No,No,,,1218697,21459355,
Informador Técnico,http://revistas.sena.edu.co/index.php/inf_tec/oai?verb=Identify,https://doaj.org/toc/8c96d61b2bc54ac2b2fca14457c35c3d,0122-056X,2256-5035,Colombia,No,No,,,0122056X,22565035,
Pensamiento Jurídico,http://www.revistas.unal.edu.co/index.php/peju/issue/view/3482/showToc/oai?verb=Identify,https://doaj.org/toc/7d3ab9628a594431bfa43f51677d0396,0122-1108,2357-6170,Colombia,No,No,,,1221108,23576170,
Anuario de Historia Regional y de las Fronteras,http://revistas.uis.edu.co/index.php/anuariohistoria/oai?verb=Identify,https://doaj.org/toc/f6c5eadf27b74238bac4617913ae5213,0122-2066,2145-8499,Colombia,No,No,,,1222066,21458499,
Enunciación,https://revistas.udistrital.edu.co/index.php/enunc/oai?verb=Identify,https://doaj.org/toc/689e126a1bf44757b0b13c237e45b9ad,0122-6339,2248-6798,Colombia,No,No,,,1226339,22486798,
Revista Historia de la Educación Latinoamericana,http://revistas.uptc.edu.co/revistas/index.php/historia_educacion_latinamerican/oai?verb=Identify,https://doaj.org/toc/bdca8e1f6b0d40458a0d7e3338be6e67,0122-7238,2256-5248,Colombia,No,No,,,1227238,22565248,
Temas Agrarios,http://revistas.unicordoba.edu.co/index.php/temasagrarios/oai?verb=Identify,https://doaj.org/toc/afaf59b5142440859c6c27f4b38a19e5,0122-7610,2389-9182,Colombia,No,No,,,1227610,23899182,
Panorama Económico,https://revistas.unicartagena.edu.co/index.php/panoramaeconomico/oai?verb=Identify,https://doaj.org/toc/a0b6286f8f2b4d98b202e39d5ddcb21e,0122-8900,2463-0470,Colombia,No,No,,,1228900,24630470,
Revista Derecho del Estado,https://revistas.uexternado.edu.co/index.php/derest/oai?verb=Identify,https://doaj.org/toc/995c7def5e8c4eaca090db5025fa65d2,0122-9893,2346-2051,Colombia,No,No,,,1229893,23462051,
Educación y Ciudad,http://revistas.idep.edu.co/index.php/educacion-y-ciudad/oai?verb=Identify,https://doaj.org/toc/96faae9e14aa47dfb42b27917be8886d,0123-0425,2357-6286,Colombia,No,No,,,1230425,23576286,
Educación y Educadores,http://educacionyeducadores.unisabana.edu.co/index.php/eye/oai?verb=Identify,https://doaj.org/toc/f54a76d1132743449e00f808ba2a53c3,0123-1294,,Colombia,No,No,,,1231294,,
Revista Colombiana de Biotecnología,https://revistas.unal.edu.co/index.php/biotecnologia/oai?verb=Identify,https://doaj.org/toc/2fc794107d7049c398a098bf707e827b,0123-3475,1909-8758,Colombia,No,No,,,1233475,19098758,
Perspectiva Geográfica,http://revistas.uptc.edu.co/revistas/index.php/perspectiva//oai?verb=Identify,https://doaj.org/toc/f6e61c9ab24745aabf74a72cef51179e,0123-3769,2500-8684,Colombia,No,No,,,1233769,25008684,
Revista U.D.C.A Actualidad & Divulgación Científica,https://revistas.udca.edu.co/index.php/ruadc/oai?verb=Identify,https://doaj.org/toc/204e73413df24aac9ab61d16a4e0992c,0123-4226,2619-2551,Colombia,No,No,,,1234226,26192551,
Estudios de Literatura Colombiana,https://revistas.udea.edu.co/index.php/elc/oai?verb=Identify,https://doaj.org/toc/0bf7856d8883498a9f45db89c71a202d,0123-4412,2665-3273,Colombia,No,No,,,1234412,26653273,
Revista de Antropología y Sociología Virajes,https://revistasojs.ucaldas.edu.co/index.php/virajes/oai?verb=Identify,https://doaj.org/toc/699c207a46be4e2eb2598add71549e0d,0123-4471,2462-9782,Colombia,No,No,,,1234471,24629782,
Colombian Applied Linguistics Journal,http://revistas.udistrital.edu.co/ojs/index.php/calj/oai?verb=Identify,https://doaj.org/toc/181be56ac223431194c9ebed7546e0bc,0123-4641,2248-7085,Colombia,No,No,,,1234641,22487085,
Folios,http://revistas.pedagogica.edu.co/index.php/RF/oai?verb=Identify,https://doaj.org/toc/b923a39b49334bd1a1d07f7063af16ef,0123-4870,,Colombia,No,No,,,1234870,,
Trabajo Social,http://www.revistas.unal.edu.co/index.php/tsocial/oai?verb=Identify,https://doaj.org/toc/de928defca7e4d02acfd28b70627bdbc,0123-4986,2256-5493,Colombia,No,No,,,1234986,22565493,
Escribanía,http://revistasum.umanizales.edu.co/ojs/index.php/escribania/oai?verb=Identify,https://doaj.org/toc/8365e42999994904b2a57fbfbe08dd78,0123-6938,2665-4873,Colombia,No,No,,,1236938,26654873,
TecnoLógicas,http://revistas.itm.edu.co/index.php/tecnologicas/oai?verb=Identify,https://doaj.org/toc/f495c4367f5e4ab883fc177b413bff95,0123-7799,2256-5337,Colombia,No,No,,,1237799,22565337,
Territorios,https://revistas.urosario.edu.co/index.php/territorios/oai?verb=Identify,https://doaj.org/toc/23ee6f4e1d594fa99bf4d873dee9d54a,0123-8418,2215-7484,Colombia,No,No,,,1238418,22157484,
Affectio Societatis,https://revistas.udea.edu.co/index.php/affectiosocietatis/oai?verb=Identify,https://doaj.org/toc/5fdfd07958b34cc4ad7466133db0f1ae,0123-8884,,Colombia,No,No,,,1238884,,
Acta Colombiana de Psicología,https://editorial.ucatolica.edu.co/ojsucatolica/revistas_ucatolica/index.php/acta-colombiana-psicologia//oai?verb=Identify,https://doaj.org/toc/0845ffb134c64e55a1bcaf79221775f4,0123-9155,1909-9711,Colombia,No,No,,,1239155,19099711,
Tecnura,https://revistas.udistrital.edu.co/index.php/Tecnura/oai?verb=Identify,https://doaj.org/toc/7dc9d7ca89f845818ff81858f16127d0,0123-921X,2248-7638,Colombia,No,No,,,0123921X,22487638,
Infectio,http://www.revistainfectio.org/index.php/infectio/oai?verb=Identify,https://doaj.org/toc/43aed0935f994b5d91bccaff0b414498,0123-9392,,Colombia,Yes,No,,,1239392,,
Dictamen Libre,https://revistas.unilibre.edu.co/index.php/dictamenlibre/oai?verb=Identify,https://doaj.org/toc/6128769ebf554de0937218115b02036f,0124-0099,,Colombia,No,No,,,1240099,,
Biociencias,https://revistas.unilibre.edu.co/index.php/biociencias/oai?verb=Identify,https://doaj.org/toc/253e7109bef84589ac2e14c5af033286,0124-0110,2390-0512,Colombia,No,No,,,1240110,23900512,
Psicogente,http://revistas.unisimon.edu.co/index.php/psicogente/oai?verb=Identify,https://doaj.org/toc/a35df553ca414b6f81c6ea6739fefa2f,0124-0137,2027-212X,Colombia,No,No,,,1240137,2027212X,
Revista Estudios Socio-Jurídicos,http://revistas.urosario.edu.co/index.php/sociojuridicos/oai?verb=Identify,https://doaj.org/toc/196b807e3d2e4ec89193c2d4f14cab77,0124-0579,2145-4531,Colombia,No,No,,,1240579,21454531,
Reflexión Política,https://revistas.unab.edu.co/index.php/reflexion/oai?verb=Identify,https://doaj.org/toc/c27643d1e36e4946a0f900b052474616,0124-0781,2590-8669,Colombia,No,No,,,1240781,25908669,
Práxis Pedagógica,http://revistas.uniminuto.edu/index.php/praxis/oai?verb=Identify,https://doaj.org/toc/1ce052cad9e34d74af511062260153f5,0124-1494,2590-8200,Colombia,No,No,,,1241494,25908200,
Gestión y Ambiente,http://www.revistas.unal.edu.co/index.php/gestion/oai?verb=Identify,https://doaj.org/toc/18a0cfafa65b4b7abe29fd87a1e086e6,0124-177X,2357-5905,Colombia,No,No,,,0124177X,23575905,
Investigación en Enfermería: Imagen y Desarrollo,http://revistas.javeriana.edu.co/index.php/imagenydesarrollo/oai?verb=Identify,https://doaj.org/toc/adc3d24da663480db1573076d7861d52,0124-2059,2027-128X,Colombia,No,No,,,1242059,2027128X,
Revista Científica,http://revistas.udistrital.edu.co/ojs/index.php/revcie/oai?verb=Identify,https://doaj.org/toc/0195f76628f143f48f3b74bc6672097b,0124-2253,2344-8350,Colombia,No,No,,,1242253,23448350,
Revista de la Facultad de Ciencias de la Salud,http://revistas.unicauca.edu.co/index.php/rfcs/oai?verb=Identify,https://doaj.org/toc/ce1ea4c5719a4e9d90501deb6b980503,0124-308X,2538-9971,Colombia,No,No,,,0124308X,25389971,
Revista CIFE "Lecturas de Economía Social",http://revistas.usantotomas.edu.co/index.php/cife/oai?verb=Identify,https://doaj.org/toc/f8b9975d1e5f4d799014c31f6a46cad2,0124-3551,2248-4914,Colombia,No,No,,,1243551,22484914,
Perspectivas en Nutrición Humana,http://aprendeenlinea.udea.edu.co/revistas/index.php/nutricion/oai?verb=Identify,https://doaj.org/toc/9f77d568b46745cb828e195a658c7e4c,0124-4108,2248-454X,Colombia,No,No,,,1244108,2248454X,
Universidad y Empresa,http://revistas.urosario.edu.co/index.php/empresa//oai?verb=Identify,https://doaj.org/toc/65ed48d44b3545b48ff4cce5dce14ac0,0124-4639,2145-4558,Colombia,No,No,,,1244639,21454558,
Revista Activos,https://revistas.usantotomas.edu.co/index.php/activos//oai?verb=Identify,https://doaj.org/toc/29c1965539584b8c802e5f4036b779a2,0124-5805,2500-5278,Colombia,No,No,,,1245805,25005278,
Revista de Economía Institucional,https://revistas.uexternado.edu.co/index.php/ecoins/oai?verb=Identify,https://doaj.org/toc/75ccdd9f9e4144989f44c3aa37a99358,0124-5996,2346-2450,Colombia,No,No,,,1245996,23462450,
Dixi,https://revistas.ucc.edu.co/index.php/di/oai?verb=Identify,https://doaj.org/toc/4e9f3cadc8bd47b2bd77a7b007a98485,0124-7255,2357-5891,Colombia,No,No,,,1247255,23575891,
Ingenium: Revista de la Facultad de Ingeniería,http://www.revistas.usb.edu.co/index.php/Ingenium/oai?verb=Identify,https://doaj.org/toc/393ca204b1be4cd9946750336ee9ea09,0124-7492,,Colombia,No,No,,,1247492,,
Ciencia e Ingeniería Neogranadina,http://revistas.unimilitar.edu.co/index.php/rcin/oai?verb=Identify,https://doaj.org/toc/0fea6b152a4d4860be00d496212ca035,0124-8170,1909-7735,Colombia,No,No,,,1248170,19097735,
Songklanakarin Journal of Science and Technology (SJST),http://rdo.psu.ac.th/sjstweb/index.php/oai?verb=Identify,https://doaj.org/toc/28f40faa3b0641049dc148b763c78537,0125-3395,,Thailand,No,No,,,1253395,,
KKU Engineering Journal,https://www.tci-thaijo.org/index.php/kkuenj/oai?verb=Identify,https://doaj.org/toc/6062a45bfced410ebf7668124be28065,0125-8273,2286-9433,Thailand,No,No,,,1258273,22869433,
Menara Perkebunan,http://mp.iribb.org/index.php/mpjurnal/oai?verb=Identify,https://doaj.org/toc/1ff4a12f5f5d4d109252296840e5a818,0125-9318,1858-3768,Indonesia,No,No,,,1259318,18583768,
Acta Medica Indonesiana,http://actamedindones.org/index.php/ijim/oai?verb=Identify,https://doaj.org/toc/cabb2f6feab245648b9567f3aad6afa3,0125-9326,2338-2732,Indonesia,Yes,No,,,1259326,23382732,
Penelitian Gizi dan Makanan,http://ejournal.litbang.depkes.go.id/index.php/pgm/oai?verb=Identify,https://doaj.org/toc/aad88ab0aaf942c0901f97cb3e0c03ff,0125-9717,2338-8358,Indonesia,No,No,,,1259717,23388358,
Al-Jami'ah: Journal of Islamic Studies,http://aljamiah.or.id/index.php/AJIS/oai?verb=Identify,https://doaj.org/toc/2a6c4d59cf394291aa47e733a13b0f82,0126-012X,2338-557X,Indonesia,No,No,,,0126012X,2338557X,
AGRIVITA Journal of Agricultural Science,http://agrivita.ub.ac.id/index.php/agrivita/oai?verb=Identify,https://doaj.org/toc/a00b43cec34247abab9a18c3ae21338e,0126-0537,2477-8516,Indonesia,Yes,No,,,1260537,24778516,
