Zeszyty Naukowe Małopolskiej Wyższej Szkoły Ekonomicznej w Tarnowie,https://zn.mwse.edu.pl/index.php/zn/oai?verb=Identify,Found:OK,redakcja@mwse.edu.pl,Poland,1506-2635,2658-1817
Optimum,http://optimum.uwb.edu.pl/index.php/osj/oai?verb=Identify,Found:OK,optimum@uwb.edu.pl,Poland,1506-7637,
Studia Etnologiczne i Antropologiczne,https://journals.us.edu.pl/index.php/SEIA/oai?verb=Identify,Found:OK,seia@us.edu.pl,Poland,1506-5790,2353-9860
Soca: Jurnal Sosial Ekonomi Pertanian,https://ojs.unud.ac.id/index.php/soca/oai?verb=Identify,Found:OK,soca@unud.ac.id,Indonesia,1411-7177,2615-6628
Er(r)go,https://www.journals.us.edu.pl/index.php/ERRGO/oai?verb=Identify,Found:OK,errgo@us.edu.pl,Poland,1508-6305,2544-3186
Nuclear Medicine Review,https://journals.viamedica.pl/nuclear_medicine_review/oai?verb=Identify,Found:OK,nmr.journals@viamedica.pl,Poland,1506-9680,1644-4345
Reports of Practical Oncology and Radiotherapy,https://journals.viamedica.pl/rpor/oai?verb=Identify,Found:OK,rpor.journals@viamedica.pl,Poland,1507-1367,2083-4640
Memoria de Trabajos de Difusión Científica y Técnica,http://revistas.um.edu.uy/index.php/ingenieria/about/oai?verb=Identify,Found: NOT!!!,Uruguay,1510-7450,1688-9584
Humanidades,http://revistas.um.edu.uy/index.php/revistahumanidades/oai?verb=Identify,Found:OK,revistahumanidades@um.edu.uy,Uruguay,1510-5024,2301-1629
Revista de Derecho,http://revistas.um.edu.uy/index.php/revistaderecho/oai?verb=Identify,Found:OK,mjcasanova@um.edu.uy,Uruguay,1510-5172,2301-1610
Cuadernos de Investigación Educativa,https://revistas.ort.edu.uy/cuadernos-de-investigacion-educativa/oai?verb=Identify,Found:OK,cuadernosie@ort.edu.uy,Uruguay,1510-2432,1688-9304
Anales de Historia Antigua Medieval y Moderna,http://revistascientificas.filo.uba.ar/index.php/analesHAMM/oai?verb=Identify,Found:OK,revista.ahamm@filo.uba.ar,Argentina,1514-9927,1853-1555
Norsk Tidsskrift for Misjonsvitenskap,https://journals.mf.no/ntm/oai?verb=Identify,Found:OK,jeppe.b.nikolajsen@mf.no,Norway,1504-6605,2464-1936
Circe de Clásicos y Modernos,https://cerac.unlpam.edu.ar/index.php/circe/oai?verb=Identify,Found:OK,alessomarta@gmail.com,Argentina,1514-3333,1851-1724
Jurnal Bahasa,http://jurnal.dbp.my/index.php/jurnalbahasa/oai?verb=Identify,Found:OK,syukri@dbp.gov.my,Malaysia,1511-9084,2462-1889
Studia Regionalne i Lokalne,https://studreg.uw.edu.pl/en/index.php?#home/oai?verb=Identify,Found:OK,Email submissions of articles (in Polish or English) should be sent to the address sril.euroreg@uw.edu.pl Papers published in our journal should not exceed about 22 pages (40 000 characters, with spaces). Detailed information about the article requirements is available in the section For Authors. The publication of articles in the journal is free of charge (no Article Processing Charge or any other type of fee).,Poland,1509-4995,2719-8049
Cuadernos de Historia: Serie Economía y Sociedad,https://revistas.unc.edu.ar/index.php/cuadernosdehistoriaeys/oai?verb=Identify,Found:OK,cuadernosh@ffyh.unc.edu.ar,Argentina,1514-5816,2422-7544
Relaciones Internacionales,https://revistas.unlp.edu.ar/RRII-IRI/oai?verb=Identify,Found:OK,revista@iri.edu.ar,Argentina,1515-3371,2314-2766
Culturas,https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/Culturas/oai?verb=Identify,Found:OK,mnicola@fhuc.unl.edu.ar,Argentina,1515-3738,2362-5538
Bosniaca,http://bosniaca.nub.ba/index.php/bosniaca/oai?verb=Identify,Found:OK,bosniaca@nub.ba,Bosnia and Herzegovina,1512-5033,2303-8888
Cuadernos del CILHA,https://revistas.uncu.edu.ar/ojs3/index.php/cilha/oai?verb=Identify,Found:OK,cuadernosdelcilha@ffyl.uncu.edu.ar,Argentina,1515-6125,1852-9615
RDE: Revista de Desenvolvimento Econômico,https://revistas.unifacs.br/index.php/rde/oai?verb=Identify,Found:OK,spinolanoelio@gmail.com,Brazil,1516-1684,2178-8022
Contabilidad y Auditoría,https://ojs.econ.uba.ar/index.php/Contyaudit/oai?verb=Identify,Found:OK,sic@fce.uba.ar,Argentina,1515-2340,1852-446X
Licere,https://periodicos.ufmg.br/index.php/licere/oai?verb=Identify,Found:OK,licerecelar@yahoo.com.br,Brazil,1516-2168,1981-3171
Prajna Vihara,http://www.assumptionjournal.au.edu/index.php/PrajnaVihara/oai?verb=Identify,Found:OK,jgiordano@au.edu,Thailand,1513-6442,2586-9876
Linhas Críticas,https://periodicos.unb.br/index.php/linhascriticas/oai?verb=Identify,Found:OK,rvlinhas@unb.br,Brazil,1516-4896,1981-0431
Política & Trabalho,https://periodicos.ufpb.br/index.php/politicaetrabalho/oai?verb=Identify,Found:OK,politicaetrabalho@gmail.com,Brazil,,1517-5901
Caminhos da História,https://www.periodicos.unimontes.br/index.php/caminhosdahistoria/oai?verb=Identify,Found:OK,revista.caminhosdahistoria@unimontes.br,Brazil,1517-3771,2317-0875
Conexões,https://periodicos.sbu.unicamp.br/ojs/index.php/conexoes/oai?verb=Identify,Found:OK,alcides.scaglia@gmail.com,Brazil,1516-4381,1983-9030
Estudios de Filosofía Práctica e Historia de las Ideas,http://qellqasqa.com.ar/ojs/index.php/estudios/oai?verb=Identify,Found:OK,aarpini@mendoza-conicet.gob.ar,Argentina,1515-7180,1851-9490
Caderno de Administração,https://periodicos.uem.br/ojs/index.php/CadAdm//oai?verb=Identify,Found:OK,rev-cadadm@uem.br,Brazil,1516-1803,2238-1465
Trabalho & Educação,https://periodicos.ufmg.br/index.php/trabedu/oai?verb=Identify,Found:OK,hormindo33@hotmail.com,Brazil,1516-9537,2238-037X
Informe Econômico,https://periodicos.ufpi.br/index.php/ie/oai?verb=Identify,Found:OK,ie@ufpi.edu.br,Brazil,1517-6258,2764-1392
Gênero,https://periodicos.uff.br/revistagenero/oai?verb=Identify,Found:OK,revistagenero.ess@id.uff.br,Brazil,1517-9699,2316-1108
Revista de Ciências Humanas,http://revistas.fw.uri.br/index.php/revistadech/oai?verb=Identify,Found:OK,rhumanas@uri.edu.br,Brazil,1518-4684,1981-9250
Geografares,https://periodicos.ufes.br/geografares/oai?verb=Identify,Found:OK,revista.geografares@ufes.br,Brazil,1518-2002,2175-3709
Encontros Bibli,https://periodicos.ufsc.br/index.php/eb/oai?verb=Identify,Found:OK,encontrosbibli@contato.ufsc.br,Brazil,,1518-2924
Ciberlegenda,http://www.ciberlegenda.uff.br/index.php/revista/oai?verb=Identify,Found: NOT!!!,Brazil,,1519-0617
Ideação,https://e-revista.unioeste.br/index.php/ideacao/oai?verb=Identify,Found:OK,ideacao@yahoo.com.br,Brazil,1518-6911,1982-3010
Boletim de Pesquisa NELIC,https://periodicos.ufsc.br/index.php/nelic/oai?verb=Identify,Found:OK,boletimnelic@gmail.com,Brazil,1518-7284,1984-784X
Turismo: Visão e Ação,https://siaiap32.univali.br/seer/index.php/rtva/oai?verb=Identify,Found: NOT!!!,Brazil,1415-6393,1983-7151
Libertas,https://periodicos.ufjf.br/index.php/libertas/oai?verb=Identify,Found:OK,revista.libertas@ufjf.br,Brazil,1518-9325,1980-8518
Revista Brasileira de Geomorfologia,https://rbgeomorfologia.org.br/rbg/oai?verb=Identify,Found:OK,santos.ufpr@gmail.com,Brazil,1519-1540,2236-5664
Linguagem: Estudos e Pesquisas,https://revistas.ufg.br/lep/oai?verb=Identify,Found: NOT!!!,Brazil,1519-6240,2358-1042
Critical Social Work,https://ojs.scholarsportal.info/windsor/index.php/csw/oai?verb=Identify,Found: NOT!!!,Canada,,1543-9372
Journal of the Scholarship of Teaching and Learning,https://scholarworks.iu.edu/journals/index.php/josotl/oai?verb=Identify,Found:OK,josotl@iu.edu,United States,,1527-9316
Journal of College Orientation Transition and Retention,https://pubs.lib.umn.edu/index.php/jcotr/oai?verb=Identify,Found:OK,jmastrog@ufl.edu,United States,1534-2263,2690-4535
E-Journal of Severe Storms Meteorology,http://ejssm.org/index.html/oai?verb=Identify,Found: NOT!!!,United States,,1559-5404
Californian Journal of Health Promotion,https://journals.calstate.edu/cjhp/oai?verb=Identify,Found:OK,mmouttapa@fullerton.edu,United States,,1545-8725
International Journal for Service Learning in Engineering,https://ojs.library.queensu.ca/index.php/ijsle/oai?verb=Identify,Found:OK,angela.bielefeldt@colorado.edu,United States,,1555-9033
مجله علمی دانشگاه علوم پزشکی کردستان,http://sjku.muk.ac.ir/index.php?slc_lang=en&sid=1/oai?verb=Identify,Found: NOT!!!,1560-652X,2345-4040
Turczaninowia,http://journal.asu.ru/index.php/tur/oai?verb=Identify,Found:OK,kopytina@email.asu.ru,Russian Federation,1560-7259,1560-7267
Holos,http://www2.ifrn.edu.br/ojs/index.php/HOLOS/oai?verb=Identify,Found:OK,ifrnholos@gmail.com,Brazil,1518-1634,1807-1600
Buletinul Cercurilor Științifice Studențești,http://diam.uab.ro/index.php?s=8&p=47/oai?verb=Identify,Found: NOT!!!,Romania,1454-8097,
NAMMCO Scientific Publications,https://septentrio.uit.no/index.php/nammcosp/oai?verb=Identify,Found:OK,albert@nammco.org,Norway,1560-2206,2309-2491
Revista de Investigación en Psicología,https://revistasinvestigacion.unmsm.edu.pe/index.php/psico/oai?verb=Identify,Found:OK,reviipsi.psicologia@unmsm.edu.pe,Peru,1560-909X,1609-7475
Revista del Instituto de Investigación de la Facultad de Minas Metalurgia y Ciencias Geográficas,https://revistasinvestigacion.unmsm.edu.pe/index.php/iigeo/oai?verb=Identify,Found:OK,iigeo@unmsm.edu.pe,Peru,1561-0888,1682-3087
Odontología Sanmarquina,https://revistasinvestigacion.unmsm.edu.pe/index.php/odont/oai?verb=Identify,Found:OK,revista.odontologia@unmsm.edu.pe,Peru,1560-9111,1609-8617
The Journal of Cetacean Research and Management,https://journal.iwc.int/index.php/jcrm/oai?verb=Identify,Found:OK,publications@iwc.int,United Kingdom,1561-0713,2312-2692
Uqyānūs/shināsī,http://joc.inio.ac.ir/index.php?slc_lang=en&sid=1/oai?verb=Identify,Found: NOT!!!,1562-1057,2476-6755
Majallah-i Dānishgāh-i ̒Ulūm-i Pizishkī-i Bābul,http://jbums.org/index.php?slc_lang=en&sid=1/oai?verb=Identify,Found: NOT!!!,1561-4107,2251-7170
Социологический журнал,https://www.jour.isras.ru/index.php/socjour/oai?verb=Identify,Found: NOT!!!,Russian Federation,1562-2495,1684-1581
European Journal of Transport and Infrastructure Research,https://journals.open.tudelft.nl/index.php/ejtir/oai?verb=Identify,Found: NOT!!!,,1567-7141
Revista de Economía Mundial,http://uhu.es/publicaciones/ojs/index.php/REM/oai?verb=Identify,Found:OK,depaz@uhu.es,Spain,1576-0162,
Industrial Data,https://revistasinvestigacion.unmsm.edu.pe/index.php/idata/oai?verb=Identify,Found:OK,industrialdata@unmsm.edu.pe,Peru,1560-9146,1810-9993
Araucaria,https://revistascientificas.us.es/index.php/araucaria/oai?verb=Identify,Found:OK,hermosa@us.es,Spain,1575-6823,2340-2199
Illes i Imperis,http://www.raco.cat/index.php/IllesImperis/oai?verb=Identify,Found:OK,illesimperis.humanitats@upf.edu,Spain,1575-0698,2385-4219
Вестник КазНУ. Серия математика механика информатика,https://bm.kaznu.kz/index.php/kaznu/oai?verb=Identify,Found:OK,mechmatvestnik@gmail.com,Kazakhstan,1563-0277,2617-4871
Enfermería Oncológica,https://revista.proeditio.com/index.php/enfermeriaoncologica/oai?verb=Identify,Found:OK,revista@seeo.org,Spain,1576-5520,2659-2959
Círculo de Lingüística Aplicada a la Comunicación,https://revistas.ucm.es/index.php/CLAC/oai?verb=Identify,Found:OK,circulo@ccinf.ucm.es,Spain,,1576-4737
Periférica,https://revistas.uca.es/index.php/periferica/oai?verb=Identify,Found:OK,info.periferica@uca.es,Spain,1577-1172,2445-2696
Salduie,https://papiro.unizar.es/ojs/index.php/salduie/oai?verb=Identify,Found:OK,casaenz@unizar.es,Spain,1576-6454,2794-0055
América sin Nombre,https://americasinnombre.ua.es/oai?verb=Identify,Found:OK,americasinnombre@gmail.com,Spain,1577-3442,1989-9831
Symbolon,http://uartpress.ro/journals/index.php/symbolon//oai?verb=Identify,Found:OK,editura@uartpress.ro,Romania,1582-327X,2344-4460
Analele Ştiinţifice Ale Universităţii Alexandru Ioan Cuza din IașiSectiunea II A : Genetica si Biologie Moleculara,http://www.gbm.bio.uaic.ro/index.php/gbm/oai?verb=Identify,Found:OK,marius.mihasan@uaic.ro,Romania,1582-3571,
Estudios sobre Educación,https://revistas.unav.edu/index.php/estudios-sobre-educacion/oai?verb=Identify,Found:OK,rhereder@unav.es,Spain,1578-7001,2386-6292
Әл-Фараби Атындағы Қазақ Ұлттық Университеті хабаршы шығыстану сериясы,https://bulletin-orientalism.kaznu.kz/index.php/1-vostok/oai?verb=Identify,Found:OK,journaloforientalstudies.kaznu@gmail.com,Kazakhstan,1563-0226,2617-1864
Ar@cne,https://revistes.ub.edu/index.php/aracne//oai?verb=Identify,Found:OK,Ar@cne. Revista Electrónica de Recursos en Internet sobre Geografía y Ciencias Sociales,Spain,,1578-0007
Politikon,http://politikon.iapss.org/index.php/politikon/oai?verb=Identify,Found:OK,politikonjournal@iapss.org,Netherlands,1583-3984,2414-6633
Хабаршы. Заң сериясы,https://bulletin-law.kaznu.kz/index.php/journal/oai?verb=Identify,Found:OK,kazuuzanseriasy@gmail.com,Kazakhstan,1563-0366,2617-8362
Ratio Mathematica,http://eiris.it/ojs/index.php/ratiomathematica/oai?verb=Identify,Found:OK,fabmatu@gmail.com,Italy,1592-7415,2282-8214
Хабаршысы. Экономика сериясы,https://be.kaznu.kz/index.php/math/oai?verb=Identify,Found:OK,be.kaznu@mail.ru,Kazakhstan,1563-0358,2617-7161
Tirant,https://ojs.uv.es/index.php/Tirant/oai?verb=Identify,Found:OK,rafael.beltran@uv.es,Spain,,1579-7422
Geoforum Perspektiv,https://journals.aau.dk/index.php/gfp/oai?verb=Identify,Found:OK,jes@geoforum.dk,Denmark,1601-8796,2245-8433
Geological Survey of Denmark and Greenland Bulletin,https://geusbulletin.org/index.php/geusb/oai?verb=Identify,Found:OK,cje@geus.dk,Denmark,1604-8156,1904-4666
International Journal of Horticultural Science,https://ojs.lib.unideb.hu/IJHS/oai?verb=Identify,Found:OK,holbimre@gmail.com,Hungary,1585-0404,2676-931X
Halyk̦aralyk̦ k̦atynastar ža̋ne halyk̦aralyk̦ k̦u̇k̦yk̦ seriâsì,https://bulletin-ir-law.kaznu.kz/index.php/1-mo/oai?verb=Identify,Found:OK,irilj.kaznu@gmail.com,Kazakhstan,1563-0285,2618-1215
Memorabilia: Boletín de Literatura Sapiencial Medieval,https://ojs.uv.es/index.php/memorabilia/oai?verb=Identify,Found:OK,marta.haro@uv.es,Spain,,1579-7341
Revista de Sociología,https://revistasinvestigacion.unmsm.edu.pe/index.php/sociologia/oai?verb=Identify,Found:OK,revsociologia.fcs@unmsm.edu.pe,Peru,1605-8933,1609-7580
GEOREVIEW: Scientific Annals of Stefan cel Mare University of Suceava. Geography Series,http://georeview.ro/ojs/index.php/revista/oai?verb=Identify,Found: NOT!!!,Romania,1583-1469,2343-7391
DIID,https://www.diid.it/diid/index.php/diid/oai?verb=Identify,Found:OK,editorialstaff@diid.it,Italy,1594-8528,2785-2245
Інтродукція Рослин,http://plantintroduction.org/index.php/pi/oai?verb=Identify,Found:OK,office@plantintroduction.org,Ukraine,1605-6574,2663-290X
Revista de Investigación de Física,https://revistasinvestigacion.unmsm.edu.pe/index.php/fisica/oai?verb=Identify,Found:OK,cjimenezt@unmsm.edu.pe,Peru,1605-7724,1728-2977
Вестник. Серия физическая,https://bph.kaznu.kz/index.php/zhuzhu/oai?verb=Identify,Found:OK,physicskaz@gmail.com,Kazakhstan,1563-0315,2663-2276
South African Journal of Psychiatry,https://sajp.org.za/index.php/sajp/oai?verb=Identify,Found:OK,submissions@sajp.org.za,South Africa,1608-9685,2078-6786
Revista de Ciências da Administração : RCA,https://periodicos.ufsc.br/index.php/adm/oai?verb=Identify,Found:OK,rosalia.lavarda@ufsc.br,Brazil,1516-3865,2175-8077
The Iraqi Journal of Veterinary Medicine,https://jcovm.uobaghdad.edu.iq/index.php/Iraqijvm/Iraqijvm/oai?verb=Identify,Found: NOT!!!,Iraq,1609-5693,2410-7409
Southern African Journal of HIV Medicine,https://sajhivmed.org.za/index.php/hivmed/oai?verb=Identify,Found:OK,submissions@sajhivmed.org.za,South Africa,1608-9693,2078-6751
Verbum et Ecclesia,https://verbumetecclesia.org.za/index.php/ve/oai?verb=Identify,Found:OK,submissions@verbumetecclesia.org.za,South Africa,1609-9982,2074-7705
Технічна електродинаміка,https://techned.org.ua/index.php/techned/oai?verb=Identify,Found:OK,pkp.contact@gmail.com,Ukraine,1607-7970,2218-1903
GMS German Medical Science,https://www.egms.de/dynamic/en/journals/gms/index.htm/oai?verb=Identify,Found: NOT!!!,Germany,,1612-3174
Social Work and Society,https://ejournals.bib.uni-wuppertal.de/index.php/sws/oai?verb=Identify,Found:OK,office@socwork.net,Germany,,1613-8953
Forum Teologiczne,https://czasopisma.uwm.edu.pl/index.php/ft/oai?verb=Identify,Found:OK,kaparz@uwm.edu.pl,Poland,1641-1196,2450-0836
Journal on Ethnopolitics and Minority Issues in Europe,https://www.ecmi.de/JEMIE/index.php/journal/oai?verb=Identify,Found:OK,topidi@ecmi.de,Germany,,1617-5247
Acta Scientiarum Polonorum. Administratio Locorum,https://czasopisma.uwm.edu.pl/index.php/aspal/oai?verb=Identify,Found:OK,aspal.editor@wp.pl,Poland,1644-0749,2450-0771
Revista Portuguesa de Investigação Educacional,https://revistas.ucp.pt/index.php/investigacaoeducacional//oai?verb=Identify,Found:OK,rpie@ucp.pt,Portugal,1645-4006,2182-4614
Journal of Applied Botany and Food Quality,https://ojs.openagrar.de/index.php/JABFQ/oai?verb=Identify,Found:OK,ojs@julius-kuehn.de,Germany,1613-9216,1439-040X
Przestrzenie Teorii,http://pressto.amu.edu.pl/index.php/pt/oai?verb=Identify,Found:OK,akraj@amu.edu.pl,Poland,1644-6763,2450-5765
Journal of Science and Technology of the Arts,https://revistas.ucp.pt/index.php/jsta/oai?verb=Identify,Found:OK,revistas@ucp.pt,Portugal,1646-9798,2183-0088
Revista Dor,https://www.dor.pt/index.php/oai?verb=Identify,Found:OK,permanyer@permanyer.com,Spain,1647-3299,
Ecos do Minho,http://apminho.com/index.php/ecos-do-minho/oai?verb=Identify,Found: NOT!!!,Portugal,,1646-4745
Zeszyty Prawnicze,https://czasopisma.uksw.edu.pl/index.php/zp/issue/archive/oai?verb=Identify,Found:OK,wydawnictwo@uksw.edu.pl,Poland,1643-8183,2353-8139
Angiologia e Cirurgia Vascular,https://acvjournal.com/index.php/acv/oai?verb=Identify,Found:OK,f.bastosgoncalves@nms.unl.pt,Portugal,1646-706X,2183-0096
EduSer,https://www.eduser.ipb.pt/index.php/eduser/oai?verb=Identify,Found:OK,elza@ipb.pt,Portugal,1645-4774,2183-038X
Linguística,https://ojs.letras.up.pt/index.php/EL/oai?verb=Identify,Found:OK,linguistica@letras.up.pt,Portugal,1646-6195,2182-9713
Indagatio Didactica,https://proa.ua.pt/index.php/id//oai?verb=Identify,Found:OK,icabrita@ua.pt,Portugal,,1647-3582
Aestimum,https://oaj.fupress.net/index.php/ceset/oai?verb=Identify,Found:OK,aestimum@unifi.it,Italy,1592-6117,1724-2118
El Taller de la Historia,https://revistas.unicartagena.edu.co/index.php/eltallerdelahistoria/oai?verb=Identify,Found:OK,eltallerdelahistoria@unicartagena.edu.co,Colombia,1657-3633,
Plumilla Educativa,https://revistasum.umanizales.edu.co/ojs/index.php/plumillaeducativa/issue/archive/oai?verb=Identify,Found: NOT!!!,1657-4672,2619-1733
Cultura Científica,https://www.jdc.edu.co/revistas/index.php/Cult_cient/oai?verb=Identify,Found: NOT!!!,Colombia,1657-463X,
Kalbų Studijos,https://kalbos.ktu.lt/index.php/KStud//oai?verb=Identify,Found:OK,ramune.kaspere@ktu.lt,Lithuania,1648-2824,2029-7203
Observatorio (OBS*),http://obs.obercom.pt/index.php/obs/oai?verb=Identify,Found:OK,obs@obercom.pt,Portugal,,1646-5954
European Journal of Spatial Development,https://journals.polito.it/index.php/EJSD/oai?verb=Identify,Found:OK,ejsd_editors@polito.it,Italy,,1650-9544
Apertura,http://www.udgvirtual.udg.mx/apertura/index.php/apertura/oai?verb=Identify,Found:OK,apertura@udgvirtual.udg.mx,Mexico,1665-6180,2007-1094
Cuadernos de investigación UNED,https://revistas.uned.ac.cr/index.php/cuadernos/about/oai?verb=Identify,Found: NOT!!!,Costa Rica,1659-4266,1659-441X
Migraciones Internacionales,https://migracionesinternacionales.colef.mx/index.php/migracionesinternacionales/oai?verb=Identify,Found:OK,miginter@colef.mx,Mexico,1665-8906,2594-0279
Horizonte Sanitario,https://revistahorizonte.ujat.mx/index.php/horizonte/inicio/oai?verb=Identify,Found: NOT!!!,Mexico,1665-3262,2007-7459
Revista del Instituto Electoral del Estado de México. Apuntes Electorales,http://aelectorales.ieem.org.mx/index.php/ae/oai?verb=Identify,Found:OK,apunteselectorales@gmail.com,Mexico,1665-0921,2448-8585
Revista Faccea,https://editorial.uniamazonia.edu.co/index.php/faccea/oai?verb=Identify,Found:OK,revistafaccea@uniamazonia.edu.co,Colombia,1657-9658,2539-4703
Journal of Information Security and Cybercrimes Research,https://journals.nauss.edu.sa/index.php/JISCR/oai?verb=Identify,Found:OK,journals@nauss.edu.sa,Saudi Arabia,1658-7782,1658-7790
Revista del Instituto Superior de Música,https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/ISM/oai?verb=Identify,Found:OK,revistaism.unl@gmail.com,Argentina,1666-7603,2362-3322
Revista Portuguesa de Educação Artística,https://rpea.madeira.gov.pt/index.php/rpea/about/oai?verb=Identify,Found: NOT!!!,Portugal,1647-905X,2183-7481
Anuario del Centro de Estudios Históricos "Profesor Carlos S. A. Segreti",https://revistas.unc.edu.ar/index.php/anuarioceh//oai?verb=Identify,Found:OK,anuarioceh@gmail.com,Argentina,1666-6836,2683-9164
La Zaranda de Ideas,http://plarci.org/index.php/lazarandadeideas/oai?verb=Identify,Found:OK,lazarandadeideas@gmail.com,Argentina,1669-7456,1853-1296
Revista de la Facultad de Agronomía,https://revistas.unlp.edu.ar/revagro/oai?verb=Identify,Found:OK,revista@agro.unlp.edu.ar,Argentina,,1669-9513
Chinese Journal of Contemporary Neurology and Neurosurgery,http://www.cjcnn.org/index.php/cjcnn/oai?verb=Identify,Found:OK,xdsjjbzz@263.net.cn,China,1672-6731,
DavarLogos,https://publicaciones.uap.edu.ar/index.php/davarlogos/oai?verb=Identify,Found:OK,davarlogos@uap.edu.ar,Argentina,1666-7832,1853-9106
Temas y Debates,https://temasydebates.unr.edu.ar/index.php/tyd/oai?verb=Identify,Found:OK,temasydebates01@gmail.com,Argentina,1666-0714,1853-984X
Revista de Psicología,https://erevistas.uca.edu.ar/index.php/RPSI//oai?verb=Identify,Found:OK,revistapsicologia@uca.edu.ar,Argentina,1669-2438,2469-2050
